Date,High,Low,Open,Close,Volume,Adj Close,direction,prevclose
23-01-2014,182.3800049,173.4199982,177.2299957,181.5,7867400,181.5,Up,178.5599976
28-01-2014,178.9799957,171,171.5,178.3800049,6093400,178.3800049,Up,169.6199951
30-01-2014,184.7799988,177.0099945,178,182.8399963,8565000,182.8399963,Up,175.2299957
04-02-2014,181.6000061,176.1999969,180.6999969,178.7299957,4686300,178.7299957,Up,177.1100006
06-02-2014,180.1100006,176,176.3000031,178.3800049,5841600,178.3800049,Up,174.4199982
07-02-2014,186.6300049,179.6000061,181.0099945,186.5299988,8928500,186.5299988,Up,178.3800049
10-02-2014,199.3000031,189.3200073,189.3399963,196.5599976,12970700,196.5599976,Up,186.5299988
11-02-2014,202.1999969,192.6999969,198.9700012,196.6199951,10709900,196.6199951,Up,196.5599976
13-02-2014,202.7200012,193.25,193.3399963,199.6300049,8029300,199.6300049,Up,195.3200073
18-02-2014,206,201.3600006,205.2400055,203.6999969,9332800,203.6999969,Up,198.2299957
20-02-2014,215.2100067,206.2700043,215.0099945,209.9700012,18002300,209.9700012,Up,193.6399994
24-02-2014,218.3600006,208.3200073,208.7599945,217.6499939,8278400,217.6499939,Up,209.6000061
25-02-2014,259.2000122,228.4499969,230,248,32681700,248,Up,217.6499939
26-02-2014,265,247.5,258.5799866,253,24604600,253,Up,248
03-03-2014,251.6499939,234.9900055,237.2599945,250.5599976,13089300,250.5599976,Up,244.8099976
04-03-2014,260,252.8300018,258.480011,254.8399963,8745600,254.8399963,Up,250.5599976
06-03-2014,257.5,249.4499969,254.1399994,252.9400024,7361100,252.9400024,Up,252.6600037
12-03-2014,247.5,231.1100006,231.5,241.4900055,9754400,241.4900055,Up,234.4100037
17-03-2014,237.9299927,230.5,234.9499969,233.9799957,5912600,233.9799957,Up,230.9700012
18-03-2014,241.5,235.0200043,236.9499969,240.0399933,6242300,240.0399933,Up,233.9799957
25-03-2014,227.0500031,217.8999939,224.1399994,220.4400024,7865400,220.4400024,Up,220.1699982
28-03-2014,216.7200012,210.2700043,212.8000031,212.3699951,9684800,212.3699951,Up,207.3200073
01-04-2014,218.1600037,208.5800018,209.0200043,216.9700012,7371400,216.9700012,Up,208.4499969
02-04-2014,230.8899994,218.0500031,220,230.2899933,10782300,230.2899933,Up,216.9700012
08-04-2014,216.4900055,206.4199982,210.0500031,215.4600067,6889300,215.4600067,Up,207.5200043
09-04-2014,218.4499969,210.8899994,216.7599945,216.9299927,5157900,216.9299927,Up,215.4600067
16-04-2014,199.9900055,190.8200073,197,199.1100006,7202200,199.1100006,Up,193.9100037
21-04-2014,206.1999969,194,197.0800018,204.3800049,5258200,204.3800049,Up,198.1199951
22-04-2014,219.3300018,205.0099945,206.3600006,218.6399994,9804700,218.6399994,Up,204.3800049
29-04-2014,207.1499939,195.5299988,198.2100067,206.9199982,5779100,206.9199982,Up,198.5099945
30-04-2014,208.1600037,201.2799988,203.6000061,207.8899994,4440600,207.8899994,Up,206.9199982
02-05-2014,211.3600006,206.5200043,208.6000061,210.9100037,4086800,210.9100037,Up,207.7299957
05-05-2014,217.6900024,208.5200043,209.4799957,216.6100006,5147000,216.6100006,Up,210.9100037
09-05-2014,183.3999939,177.2200012,179.8600006,182.2599945,8495200,182.2599945,Up,178.5899963
12-05-2014,187.1900024,179.8800049,183.8699951,184.6699982,7002300,184.6699982,Up,182.2599945
13-05-2014,191.3399963,183,183.7599945,190.1600037,7097200,190.1600037,Up,184.6699982
14-05-2014,193.4799957,187.1000061,188.9499969,190.6199951,5406700,190.6199951,Up,190.1600037
16-05-2014,192.0399933,187.7200012,188.9499969,191.5599976,4487700,191.5599976,Up,188.5899963
19-05-2014,196.8899994,190,190.7200012,196.0899963,4571700,196.0899963,Up,191.5599976
21-05-2014,199.8699951,194.7899933,196.1799927,199.4499969,5285400,199.4499969,Up,195.3000031
22-05-2014,206.8800049,199.5599976,200.3500061,204.8800049,6214500,204.8800049,Up,199.4499969
23-05-2014,207.7599945,202.5,204.5299988,207.3000031,4006800,207.3000031,Up,204.8800049
27-05-2014,213.8699951,207.6999969,208.5200043,211.5599976,5341100,211.5599976,Up,207.3000031
03-06-2014,208,202.5899963,203.4900055,204.9400024,3860800,204.9400024,Up,204.6999969
05-06-2014,209.1999969,204.0500031,204.4700012,206.8999939,4054600,206.8999939,Up,203.9900055
06-06-2014,210.8099976,207.1799927,209.75,208.1699982,3073800,208.1699982,Up,206.8999939
11-06-2014,205,199.25,201.5,204.4700012,3977500,204.4700012,Up,202.3000031
13-06-2014,206.7899933,201.5800018,204.7799988,206.4199982,3544300,206.4199982,Up,203.5200043
16-06-2014,225.4900055,206.2599945,206.7599945,224.6100006,13246400,224.6100006,Up,206.4199982
17-06-2014,235.5399933,222.8500061,224.1100006,231.6699982,13304900,231.6699982,Up,224.6100006
19-06-2014,235.3099976,227,228.8800049,227.7899933,8793100,227.7899933,Up,227.1199951
20-06-2014,231.2899933,226.1999969,228.5200043,229.5899963,4903900,229.5899963,Up,227.7899933
23-06-2014,238.9900055,228.2200012,229.5099945,237.2200012,7791100,237.2200012,Up,229.5899963
25-06-2014,237.5500031,230.2400055,233.0500031,236.8899994,5801600,236.8899994,Up,232.5
27-06-2014,240,234.5,234.6900024,239.0599976,5635000,239.0599976,Up,235.6000061
30-06-2014,244.4900055,239,239.5500031,240.0599976,4828600,240.0599976,Up,239.0599976
09-07-2014,224.2200012,219.2100067,221.2700043,223.0599976,4115400,223.0599976,Up,219.0700073
14-07-2014,228.7899933,215.4499969,219.9900055,226.6999969,7203200,226.6999969,Up,218.1300049
18-07-2014,221.2100067,215.9299927,215.9499969,220.0200043,4253700,220.0200043,Up,215.3999939
21-07-2014,223.2100067,216.7200012,217.25,220.5399933,3822200,220.5399933,Up,220.0200043
23-07-2014,224.75,219.4299927,220.0099945,222.4900055,3083300,222.4900055,Up,219.5800018
24-07-2014,225.1000061,220.8000031,223.25,223.5399933,3245500,223.5399933,Up,222.4900055
25-07-2014,226.9700012,221.75,222.7200012,223.5700073,3087100,223.5700073,Up,223.5399933
28-07-2014,232,221.3999939,224.25,224.8200073,6514300,224.8200073,Up,223.5700073
29-07-2014,228.3000031,224.8600006,226.6100006,225.0099945,3382400,225.0099945,Up,224.8200073
30-07-2014,229.6000061,221.0399933,221.9199982,228.9199982,4927800,228.9199982,Up,225.0099945
01-08-2014,237.5,226,226.0899963,233.2700043,11895800,233.2700043,Up,223.3000031
04-08-2014,240.5,233.2700043,234.3800049,238.5200043,5959700,238.5200043,Up,233.2700043
06-08-2014,251.4199982,238.5800018,238.8999939,248.9299927,9249300,248.9299927,Up,238.4900055
07-08-2014,256.6900024,249.1199951,250.1199951,252.3899994,7478900,252.3899994,Up,248.9299927
11-08-2014,263.7399902,255,255.4799957,259.3200073,8101300,259.3200073,Up,248.1300049
12-08-2014,260.2999878,254.5800018,258.0799866,259.9599915,6382300,259.9599915,Up,259.3200073
13-08-2014,265.6400146,259.6099854,262.0100098,260.3099976,6932600,260.3099976,Up,259.9599915
14-08-2014,263,256.5,262.4899902,261.3800049,4126600,261.3800049,Up,260.3099976
15-08-2014,262.0899963,258.5,261.480011,262.0100098,3867900,262.0100098,Up,261.3800049
22-08-2014,256.9500122,252.6100006,254.5399933,256.7799988,2833400,256.7799988,Up,254.3399963
25-08-2014,263.6799927,258.1900024,258.1900024,262.5499878,4318100,262.5499878,Up,256.7799988
27-08-2014,264.2399902,260.2900085,263.5,263.25,2985100,263.25,Up,261.7399902
28-08-2014,264.480011,261.6400146,261.8900146,263.8599854,2844900,263.8599854,Up,263.25
29-08-2014,272,267.5100098,268.7000122,269.7000122,6447100,269.7000122,Up,263.8599854
02-09-2014,284.8900146,274.2999878,275.5,284.1199951,9852400,284.1199951,Up,269.7000122
04-09-2014,291.4200134,280.3999939,284.0100098,286.0400085,8341700,286.0400085,Up,281.1900024
08-09-2014,284.8800049,277.519989,277.6199951,282.1099854,5501600,282.1099854,Up,277.3900146
10-09-2014,281.4100037,273.6600037,279.5,281.1000061,3781300,281.1000061,Up,278.480011
16-09-2014,262.4599915,252.4199982,255.1499939,260.7399902,8300100,260.7399902,Up,253.8600006
17-09-2014,264.7000122,259.5,262.4100037,261.3800049,5177700,261.3800049,Up,260.7399902
18-09-2014,265.6000061,262.3200073,263.3599854,263.8200073,3692600,263.8200073,Up,261.3800049
23-09-2014,253.8000031,245,245.2200012,250.4100037,5658700,250.4100037,Up,250.0299988
24-09-2014,252.8399963,247.0399933,251.1199951,252.1399994,3749500,252.1399994,Up,250.4100037
02-10-2014,252.7899933,245.3600006,250.1999969,251.4199982,8998200,251.4199982,Up,240.2400055
03-10-2014,256.5,251.0299988,253.0599976,255.2100067,5406300,255.2100067,Up,251.4199982
06-10-2014,262.4899902,257.7999878,259.1300049,260.6199951,7713300,260.6199951,Up,255.2100067
14-10-2014,232.4700012,223,228.25,227.0599976,7105300,227.0599976,Up,224.5899963
15-10-2014,230.9900055,217.3200073,220,229.6999969,9147300,229.6999969,Up,227.0599976
17-10-2014,234.7700043,226.5500031,233.3800049,227.4799957,10549400,227.4799957,Up,226.3500061
20-10-2014,232.3999939,225.5099945,226.7200012,230.4700012,3494400,230.4700012,Up,227.4799957
21-10-2014,235.3899994,230.8000031,234.2700043,235.3399963,4130300,235.3399963,Up,230.4700012
23-10-2014,236.2799988,232,234.6600037,235.2899933,3492400,235.2899933,Up,231.1000061
28-10-2014,244.6000061,228.25,229.6000061,242.7700043,10516300,242.7700043,Up,221.6699982
30-10-2014,240.5,235.0599976,238.1399994,238.6600037,3228400,238.6600037,Up,238.1000061
31-10-2014,243.1199951,238.75,242.5099945,241.6999969,3775300,241.6999969,Up,238.6600037
03-11-2014,247.5599976,241.3200073,243,242.5899963,4203800,242.5899963,Up,241.6999969
06-11-2014,246.6900024,228.5,234.4900055,241.2200012,15354700,241.2200012,Up,230.9700012
10-11-2014,242.8800049,236.8000031,239.1100006,241.9299927,4577200,241.9299927,Up,240.1999969
11-11-2014,251.8200073,242,242.5500031,251.0800018,7948800,251.0800018,Up,241.9299927
13-11-2014,255.75,250.25,250.6199951,251.6999969,6236000,251.6999969,Up,249.1000061
14-11-2014,258.8500061,248.5,250,258.6799927,6101100,258.6799927,Up,251.6999969
18-11-2014,259.9899902,255.5099945,255.8600006,257.7000122,4473000,257.7000122,Up,253.9799957
20-11-2014,250.9299927,246,247.9499969,248.7100067,3587200,248.7100067,Up,247.7400055
24-11-2014,247.6000061,240.6399994,245.1999969,246.7200012,4789700,246.7200012,Up,242.7799988
25-11-2014,249.7200012,246.0899963,247.3500061,248.0899963,3159800,248.0899963,Up,246.7200012
26-11-2014,249,246.6000061,248.3399963,248.4400024,1981200,248.4400024,Up,248.0899963
09-12-2014,217.7299957,204.2700043,209.3399963,216.8899994,9431500,216.8899994,Up,214.3600006
17-12-2014,206.6499939,192.6499939,193.0599976,205.8200073,7367800,205.8200073,Up,197.8099976
18-12-2014,218.4400024,211.8000031,212.3800049,218.2599945,7483300,218.2599945,Up,205.8200073
19-12-2014,220.3999939,214.5,220.1900024,219.2899933,6910500,219.2899933,Up,218.2599945
22-12-2014,224.0599976,218.2599945,220,222.6000061,4799400,222.6000061,Up,219.2899933
24-12-2014,222.5,219.25,219.7700043,222.2599945,1332200,222.2599945,Up,220.9700012
26-12-2014,228.5,221.5,221.5099945,227.8200073,3327000,227.8200073,Up,222.2599945
31-12-2014,225.6799927,222.25,223.0899963,222.4100037,2297500,222.4100037,Up,222.2299957
06-01-2015,214.1999969,204.2100067,210.0599976,211.2799988,6261900,211.2799988,Up,210.0899963
13-01-2015,207.6100006,200.9100037,203.3200073,204.25,4477300,204.25,Up,202.2100067
16-01-2015,194.4900055,189.6499939,190.6999969,193.0700073,3603200,193.0700073,Up,191.8699951
21-01-2015,198.6799927,189.5099945,189.5500031,196.5700073,4153000,196.5700073,Up,191.9299927
22-01-2015,203.2400055,195.1999969,197,201.6199951,4116900,201.6199951,Up,196.5700073
26-01-2015,208.6199951,201.0500031,201.8300018,206.5500031,3234500,206.5500031,Up,201.2899933
29-01-2015,205.9799957,196.5,201.0700073,205.1999969,3548100,205.1999969,Up,199.3699951
02-02-2015,211.9499969,203.3000031,203.9700012,210.9400024,4149200,210.9400024,Up,203.6000061
03-02-2015,220.3699951,211.2700043,213.2200012,218.3600006,4826200,218.3600006,Up,210.9400024
04-02-2015,221.4799957,216.8000031,218.2899933,218.5500031,3305400,218.5500031,Up,218.3600006
05-02-2015,225.4799957,219.6399994,219.8800049,220.9900055,3522900,220.9900055,Up,218.5500031
09-02-2015,217.9299927,211.9900055,215.3800049,217.4799957,3472400,217.4799957,Up,217.3600006
13-02-2015,205.9900055,200.9100037,202.8999939,203.7700043,6191000,203.7700043,Up,202.8800049
17-02-2015,205.6999969,201.5,205.6999969,204.3500061,3979600,204.3500061,Up,203.7700043
18-02-2015,206.1699982,202.6000061,204.1699982,204.4600067,2713600,204.4600067,Up,204.3500061
19-02-2015,212.4400024,203.75,205,211.7100067,5154100,211.7100067,Up,204.4600067
20-02-2015,217.6000061,209.8099976,210.7799988,217.1100006,5982100,217.1100006,Up,211.7100067
26-02-2015,211.0899963,202.2200012,204,207.1900024,6472900,207.1900024,Up,203.7599945
03-03-2015,200.2400055,195.3200073,196.8099976,199.5599976,4432300,199.5599976,Up,197.3300018
04-03-2015,202.5200043,197.2100067,199.25,202.4400024,4222000,202.4400024,Up,199.5599976
11-03-2015,196.1799927,191.0099945,191.1499939,193.7400055,4974900,193.7400055,Up,190.3200073
16-03-2015,195.9100037,189.8000031,192,195.6999969,5628800,195.6999969,Up,188.6799927
18-03-2015,200.8800049,193.1100006,194.9600067,200.7100067,4820900,200.7100067,Up,194.7299957
20-03-2015,198.9900055,195.6199951,197.4499969,198.0800018,4269500,198.0800018,Up,195.6499939
23-03-2015,200.5,197.4700012,198.5,199.6300049,2631600,199.6300049,Up,198.0800018
24-03-2015,203.7899933,199.75,201.5800018,201.7200012,3649900,201.7200012,Up,199.6300049
30-03-2015,192.25,181.8000031,185.8500061,190.5700073,10089500,190.5700073,Up,185
02-04-2015,193.2299957,190,190.2299957,191,5010400,191,Up,187.5899963
06-04-2015,207.75,197.5,198,203.1000061,12455800,203.1000061,Up,191
07-04-2015,205.0599976,201.1399994,202.5099945,203.25,4347900,203.25,Up,203.1000061
08-04-2015,210.8999939,205.8699951,208.1999969,207.6699982,6303100,207.6699982,Up,203.25
09-04-2015,210.3699951,206.1199951,208.4299927,210.0899963,3800200,210.0899963,Up,207.6699982
10-04-2015,211.6499939,209,209.8500061,210.8999939,4067700,210.8999939,Up,210.0899963
15-04-2015,209.5899963,206.6000061,207.4600067,207.8300018,1952400,207.8300018,Up,207.4600067
17-04-2015,206.8800049,203.5,204.9900055,206.7899933,2469900,206.7899933,Up,206.6999969
21-04-2015,210.75,204.3099976,205.8000031,209.4100037,3432500,209.4100037,Up,205.2700043
22-04-2015,221.8800049,211.6900024,212.5,219.4400024,7863000,219.4400024,Up,209.4100037
27-04-2015,238.75,222,222.5599976,231.5500031,11672600,231.5500031,Up,218.4299927
29-04-2015,234.9700012,227.6300049,230.0500031,232.4499969,3936100,232.4499969,Up,230.4799957
04-05-2015,234.7299957,227.1100006,228.1799927,230.5099945,4434600,230.5099945,Up,226.0299988
05-05-2015,239.5,229.1300049,237.7599945,232.9499969,5796900,232.9499969,Up,230.5099945
07-05-2015,237.4799957,220.25,221,236.8000031,9455900,236.8000031,Up,230.4299927
11-05-2015,242.8800049,235.3099976,236.2899933,239.4900055,5672300,239.4900055,Up,236.6100006
12-05-2015,246.3500061,238.1900024,240.1100006,244.7400055,6363400,244.7400055,Up,239.4900055
14-05-2015,244.8899994,241.25,244.8200073,244.1000061,2895900,244.1000061,Up,243.1799927
15-05-2015,249.3999939,242.5,243.9299927,248.8399963,4527600,248.8399963,Up,244.1000061
21-05-2015,246.6199951,242.3600006,243.0299988,245.6199951,1970600,245.6199951,Up,244.3500061
22-05-2015,248.6000061,245.0099945,245.3800049,247.7299957,2223100,247.7299957,Up,245.6199951
28-05-2015,251.8000031,245.0500031,247.0299988,251.4499969,3647300,251.4499969,Up,247.4299927
03-06-2015,250.7200012,247.0099945,248.1999969,248.9900055,1781500,248.9900055,Up,248.3500061
05-06-2015,249.6999969,245.6799927,246,249.1399994,3022000,249.1399994,Up,245.9199982
08-06-2015,258.75,250.3099976,250.8500061,256.2900085,5017000,256.2900085,Up,249.1399994
11-06-2015,254.3699951,250.4299927,253.2599945,251.4100037,2044100,251.4100037,Up,250.6999969
16-06-2015,253.4400024,249.1000061,250.1300049,253.1199951,1984700,253.1199951,Up,250.3800049
17-06-2015,264.3599854,252.0200043,252.1699982,260.4100037,5512900,260.4100037,Up,253.1199951
18-06-2015,263.4599915,260.019989,262,261.8900146,2782700,261.8900146,Up,260.4100037
19-06-2015,263.7999878,260.1000061,262.3999939,262.5100098,2463000,262.5100098,Up,261.8900146
23-06-2015,268,258.5700073,260.3200073,267.6700134,3870800,267.6700134,Up,259.7900085
25-06-2015,271.4100037,265.25,266.4500122,268.7900085,2849200,268.7900085,Up,265.1700134
30-06-2015,270.9200134,264,264.7999878,268.2600098,3086900,268.2600098,Up,262.019989
01-07-2015,272.6199951,267.8500061,271.1099854,269.1499939,2101200,269.1499939,Up,268.2600098
02-07-2015,282.4500122,273.3099976,280.2000122,280.019989,7163900,280.019989,Up,269.1499939
09-07-2015,262.9500122,256.7900085,259.0799866,257.9200134,3334100,257.9200134,Up,254.9600067
10-07-2015,263,257.8200073,262.2200012,259.1499939,2610900,259.1499939,Up,257.9200134
13-07-2015,262.5499878,256.0499878,262.25,262.1600037,2960300,262.1600037,Up,259.1499939
14-07-2015,265.9899902,260.5100098,262.1000061,265.6499939,1907600,265.6499939,Up,262.1600037
16-07-2015,267.2000122,263.1600037,264.2200012,266.6799927,1616000,266.6799927,Up,263.1400146
17-07-2015,275.5400085,268.25,272.5,274.6600037,5004100,274.6600037,Up,266.6799927
20-07-2015,286.6499939,272.5400085,275,282.2600098,4978500,282.2600098,Up,274.6600037
22-07-2015,269.4400024,260.8599854,261.269989,267.8699951,3105000,267.8699951,Up,266.769989
28-07-2015,265.3999939,251.8399963,255.75,264.8200073,3895800,264.8200073,Up,253.0099945
30-07-2015,266.9400024,262.1099854,262.6900024,266.7900085,2034600,266.7900085,Up,263.8200073
04-08-2015,266.7200012,258.3399963,260.0100098,266.2799988,2352500,266.2799988,Up,259.9899902
05-08-2015,271,260.3999939,263.5799866,270.1300049,6214300,270.1300049,Up,266.2799988
12-08-2015,239.7700043,232.7400055,235,238.1699982,3728000,238.1699982,Up,237.3699951
13-08-2015,246.4799957,239.1199951,239.8600006,242.5099945,4689200,242.5099945,Up,238.1699982
14-08-2015,247.9299927,241.7700043,247.2400055,243.1499939,4364800,243.1499939,Up,242.5099945
17-08-2015,256.5899963,250.5099945,255.5599976,254.9900055,7176700,254.9900055,Up,243.1499939
18-08-2015,260.9500122,253.5599976,255.3800049,260.7200012,4195000,260.7200012,Up,254.9900055
25-08-2015,230.8999939,219.1199951,230.5200043,220.0299988,4327300,220.0299988,Up,218.8699951
26-08-2015,228,215.5099945,227.9299927,224.8399963,4963000,224.8399963,Up,220.0299988
27-08-2015,244.75,230.8099976,231,242.9900055,7656000,242.9900055,Up,224.8399963
28-08-2015,251.4499969,241.5700073,241.8600006,248.4799957,5513700,248.4799957,Up,242.9900055
31-08-2015,254.9499969,245.5099945,245.6199951,249.0599976,4700200,249.0599976,Up,248.4799957
02-09-2015,247.8800049,239.7799988,245.3000031,247.6900024,4629200,247.6900024,Up,238.6300049
08-09-2015,249.1600037,244.0500031,245.0500031,248.1699982,3138200,248.1699982,Up,241.9299927
09-09-2015,254.25,248.3000031,252.0500031,248.9100037,3390800,248.9100037,Up,248.1699982
11-09-2015,250.2400055,244.7299957,247.6399994,250.2400055,2350800,250.2400055,Up,248.4799957
14-09-2015,254.25,249.6699982,251.1000061,253.1900024,2890900,253.1900024,Up,250.2400055
15-09-2015,254.6000061,249.5,252.75,253.5700073,2933500,253.5700073,Up,253.1900024
16-09-2015,262.8800049,252.8800049,253.0399933,262.25,4417100,262.25,Up,253.5700073
21-09-2015,271.5700073,255.8000031,263.980011,264.2000122,6120200,264.2000122,Up,260.6199951
23-09-2015,262.0799866,257.5799866,261.9500122,261.0599976,2600800,261.0599976,Up,260.9400024
24-09-2015,263.4500122,256.2099915,259.5299988,263.1199951,3448200,263.1199951,Up,261.0599976
30-09-2015,252.3999939,242.3399963,252,248.3999939,4929600,248.3999939,Up,246.6499939
02-10-2015,247.6999969,234.9299927,235.6000061,247.5700073,4424000,247.5700073,Up,239.8800049
13-10-2015,222.5200043,211.1300049,213.2799988,219.25,5171500,219.25,Up,215.5800018
15-10-2015,221.7299957,213.6999969,216.4299927,221.3099976,2844200,221.3099976,Up,216.8800049
16-10-2015,230.4799957,222.8699951,223.0399933,227.0099945,4334500,227.0099945,Up,221.3099976
19-10-2015,231.1499939,224.9400024,226.5,228.1000061,2507900,228.1000061,Up,227.0099945
22-10-2015,215.75,209.3999939,211.5599976,211.7200012,2825200,211.7200012,Up,210.0899963
26-10-2015,215.8800049,210,211.3800049,215.2599945,3391400,215.2599945,Up,209.0899963
28-10-2015,213.4499969,208.3000031,211.3099976,212.9600067,2728600,212.9600067,Up,210.3500061
02-11-2015,215.8000031,207.2200012,208.9199982,213.7899933,3927900,213.7899933,Up,206.9299927
04-11-2015,232.7400055,225.1999969,227,231.6300049,12726400,231.6300049,Up,208.3500061
05-11-2015,234.5800018,229.1900024,230.5800018,231.7700043,4496800,231.7700043,Up,231.6300049
06-11-2015,233.3600006,229.5,230.6999969,232.3600006,2445300,232.3600006,Up,231.7700043
11-11-2015,219.4799957,213.6300049,217.7700043,219.0800018,3347800,219.0800018,Up,216.5
16-11-2015,214.9799957,205.8000031,206.0899963,214.3099976,2925400,214.3099976,Up,207.1900024
18-11-2015,221.3800049,212.5200043,214.5,221.0700073,2811900,221.0700073,Up,214
19-11-2015,226.1900024,220.3000031,220.5399933,221.8000031,2504400,221.8000031,Up,221.0700073
24-11-2015,221,215,215.3699951,218.25,2480300,218.25,Up,217.75
25-11-2015,230.8300018,220.3800049,221.3399963,229.6399994,3990800,229.6399994,Up,218.25
27-11-2015,232.25,227.0099945,231.0599976,231.6100006,1949400,231.6100006,Up,229.6399994
01-12-2015,238,231.0500031,231.0599976,237.1900024,3734000,237.1900024,Up,230.2599945
03-12-2015,237.4499969,230,235.4799957,232.7100067,2939600,232.7100067,Up,231.9900055
07-12-2015,235.6300049,226.1499939,227.6999969,231.1300049,3144200,231.1300049,Up,230.3800049
10-12-2015,228.4900055,223.6399994,224.7100067,227.0700073,2071700,227.0700073,Up,224.5200043
14-12-2015,220.9199982,214.8699951,217.5099945,218.5800018,2827100,218.5800018,Up,217.0200043
15-12-2015,222.2200012,218,221.8200073,221.0899963,2244400,221.0899963,Up,218.5800018
16-12-2015,234.8800049,220.7299957,222.1000061,234.5099945,5104300,234.5099945,Up,221.0899963
21-12-2015,235.8300018,231.0800018,231.6900024,232.5599976,1953200,232.5599976,Up,230.4600067
24-12-2015,231.8800049,228.2799988,230.5599976,230.5700073,708000,230.5700073,Up,229.6999969
29-12-2015,237.7200012,229.5500031,230.0599976,237.1900024,2406300,237.1900024,Up,228.9499969
30-12-2015,243.6300049,235.6699982,236.6000061,238.0899963,3697900,238.0899963,Up,237.1900024
31-12-2015,243.4499969,238.3699951,238.5099945,240.0099945,2715000,240.0099945,Up,238.0899963
05-01-2016,226.8899994,220,226.3600006,223.4299927,3186800,223.4299927,Up,223.4100037
12-01-2016,213.7400055,205.3099976,211.6000061,209.9700012,3091900,209.9700012,Up,207.8500061
14-01-2016,210,193.3800049,202.2100067,206.1799927,6490700,206.1799927,Up,200.3099976
21-01-2016,203.2299957,195.0200043,201.5500031,199.9700012,3166200,199.9700012,Up,198.6999969
22-01-2016,205.5,199.0299988,204.8000031,202.5500031,3124100,202.5500031,Up,199.9700012
28-01-2016,191.2799988,182.4100037,190.7899933,189.6999969,4592800,189.6999969,Up,188.0700073
29-01-2016,193.7400055,188.0800018,189.9499969,191.1999969,2852300,191.1999969,Up,189.6999969
01-02-2016,199.5200043,182.75,188.7599945,196.9400024,5297600,196.9400024,Up,191.1999969
04-02-2016,175.9799957,166.9900055,170.6999969,175.3300018,4385400,175.3300018,Up,173.4799957
09-02-2016,159.7899933,141.0500031,142.3200073,148.25,8651600,148.25,Up,147.9900055
11-02-2016,163.2599945,147,152,150.4700012,14252400,150.4700012,Up,143.6699982
12-02-2016,157.0099945,143.6999969,155,151.0399933,7235800,151.0399933,Up,150.4700012
16-02-2016,162.9499969,154.1100006,158.6999969,155.1699982,5593800,155.1699982,Up,151.0399933
17-02-2016,169.3399963,156.6799927,159,168.6799927,5825200,168.6799927,Up,155.1699982
22-02-2016,178.9100037,169.8500061,170.1199951,177.7400055,5060100,177.7400055,Up,166.5800018
24-02-2016,179.5,167.8399963,172.75,179,5395600,179,Up,177.2100067
25-02-2016,188.5200043,175.1999969,178.6499939,187.4299927,5750700,187.4299927,Up,179
26-02-2016,192,185,188.6999969,190.3399963,6065100,190.3399963,Up,187.4299927
29-02-2016,196.3500061,189.2200012,192.3999939,191.9299927,4499000,191.9299927,Up,190.3399963
02-03-2016,188.5200043,181.5,183.7299957,188.3399963,4862400,188.3399963,Up,186.3500061
03-03-2016,197.4199982,184.2200012,188.2799988,195.7400055,4829000,195.7400055,Up,188.3399963
04-03-2016,204.0299988,197.5,198,201.0399933,6489100,201.0399933,Up,195.7400055
07-03-2016,209.6999969,197.3999939,197.6799927,205.2899933,5329400,205.2899933,Up,201.0399933
09-03-2016,209.3699951,202.7899933,204.5200043,208.7200012,3208600,208.7200012,Up,202.6000061
11-03-2016,209.4199982,205.3300018,207.9299927,207.5,3343100,207.5,Up,205.1799927
14-03-2016,216.7200012,210.6399994,212.6499939,215.1499939,4065700,215.1499939,Up,207.5
15-03-2016,218.9700012,211.5,214.2700043,218.3399963,3180500,218.3399963,Up,215.1499939
16-03-2016,222.5800018,217.0200043,218,221.9299927,3516700,221.9299927,Up,218.3399963
17-03-2016,228.5,220,221.4700012,226.3800049,3782900,226.3800049,Up,221.9299927
18-03-2016,234.4799957,228.0599976,229.1000061,232.7400055,4711800,232.7400055,Up,226.3800049
21-03-2016,239.8800049,235,235.3399963,238.3200073,5307800,238.3200073,Up,232.7400055
24-03-2016,228.8899994,215,215.7799988,227.75,4960900,227.75,Up,222.5800018
28-03-2016,234.8099976,225,231.6100006,230.2599945,3925700,230.2599945,Up,227.75
31-03-2016,237.4199982,225.0099945,229.3399963,229.7700043,8012900,229.7700043,Up,226.8899994
01-04-2016,247.8999939,233.25,244.8300018,237.5899963,15997500,237.5899963,Up,229.7700043
04-04-2016,252.1199951,243.6399994,249.1199951,246.9900055,13475300,246.9900055,Up,237.5899963
05-04-2016,256.5599976,240,240.5,255.4700012,9948700,255.4700012,Up,246.9900055
06-04-2016,267.7399902,253.4499969,253.9700012,265.4200134,11705500,265.4200134,Up,255.4700012
13-04-2016,255.5,247.3300018,248.5099945,254.5299988,4925600,254.5299988,Up,247.8200073
15-04-2016,254.6000061,249.1199951,251.3099976,254.5099945,3752400,254.5099945,Up,251.8600006
20-04-2016,253.6600037,241.5,246.2599945,249.9700012,5194100,249.9700012,Up,247.3699951
22-04-2016,254,245.7100067,248.8899994,253.75,3786300,253.75,Up,248.2899933
26-04-2016,255.7299957,249.3899994,252.0500031,253.7400055,3223800,253.7400055,Up,251.8200073
02-05-2016,243.1900024,234.8200073,241.5,241.8000031,3843900,241.8000031,Up,240.7599945
06-05-2016,216.3699951,208.1100006,210.8699951,214.9299927,5685200,214.9299927,Up,211.5299988
